Tanggal;Provinsi;Target;Jumlah.Target;Jumlah.Vaksinasi.1;Jumlah.Vaksinasi.2
2021-04-21;Sumatera Selatan;Lansia;3231;179;17
2021-04-22;Sumatera Selatan;Lansia;3231;179;17
2021-04-23;Sumatera Selatan;Lansia;3231;180;17
2021-04-24;Sumatera Selatan;Lansia;3231;181;17
2021-04-25;Sumatera Selatan;Lansia;3231;185;17
2021-04-26;Sumatera Selatan;Lansia;3231;196;17
2021-04-27;Sumatera Selatan;Lansia;3231;196;17
2021-04-28;Sumatera Selatan;Lansia;3231;199;18
2021-04-29;Sumatera Selatan;Lansia;3231;202;18
2021-04-30;Sumatera Selatan;Lansia;3231;203;18
2021-05-01;Sumatera Selatan;Lansia;3231;207;18
2021-05-02;Sumatera Selatan;Lansia;3231;208;19
2021-05-03;Sumatera Selatan;Lansia;3231;219;19
2021-05-04;Sumatera Selatan;Lansia;3231;220;19
2021-05-05;Sumatera Selatan;Lansia;3231;220;19
2021-05-06;Sumatera Selatan;Lansia;3231;222;19
2021-05-07;Sumatera Selatan;Lansia;3231;226;20
2021-05-08;Sumatera Selatan;Lansia;3231;228;20
2021-05-09;Sumatera Selatan;Lansia;3231;229;20
2021-05-10;Sumatera Selatan;Lansia;3231;232;21
2021-05-11;Sumatera Selatan;Lansia;3231;234;21
2021-05-12;Sumatera Selatan;Lansia;3231;236;21
2021-05-13;Sumatera Selatan;Lansia;3231;244;21
2021-05-14;Sumatera Selatan;Lansia;3231;244;22
2021-05-15;Sumatera Selatan;Lansia;3231;248;22
2021-05-16;Sumatera Selatan;Lansia;3231;249;22
2021-05-17;Sumatera Selatan;Lansia;3231;250;22
2021-05-18;Sumatera Selatan;Lansia;3231;257;22
2021-05-19;Sumatera Selatan;Lansia;3231;260;22
2021-05-20;Sumatera Selatan;Lansia;3231;261;23
2021-05-21;Sumatera Selatan;Lansia;3231;261;23
2021-05-22;Sumatera Selatan;Lansia;3231;265;23
2021-05-23;Sumatera Selatan;Lansia;3231;266;23
2021-05-24;Sumatera Selatan;Lansia;3231;268;23
2021-05-25;Sumatera Selatan;Lansia;3231;270;25
2021-05-26;Sumatera Selatan;Lansia;3231;271;25
2021-05-27;Sumatera Selatan;Lansia;3231;271;25
2021-05-28;Sumatera Selatan;Lansia;3231;273;26
2021-05-29;Sumatera Selatan;Lansia;3231;281;26
2021-05-30;Sumatera Selatan;Lansia;3231;283;26
2021-05-31;Sumatera Selatan;Lansia;3231;287;26
2021-06-01;Sumatera Selatan;Lansia;3231;288;26
2021-06-02;Sumatera Selatan;Lansia;3231;290;26
2021-06-03;Sumatera Selatan;Lansia;3231;291;26
2021-06-04;Sumatera Selatan;Lansia;3231;294;27
2021-06-05;Sumatera Selatan;Lansia;3231;295;27
2021-06-06;Sumatera Selatan;Lansia;3231;295;27
2021-06-07;Sumatera Selatan;Lansia;3231;298;27
2021-06-08;Sumatera Selatan;Lansia;3231;302;28
2021-06-09;Sumatera Selatan;Lansia;3231;304;28
2021-06-10;Sumatera Selatan;Lansia;3231;307;28
2021-06-11;Sumatera Selatan;Lansia;3231;308;29
2021-06-12;Sumatera Selatan;Lansia;3231;312;29
2021-06-13;Sumatera Selatan;Lansia;3231;313;29
2021-06-14;Sumatera Selatan;Lansia;3231;317;29
2021-03-05;Bali;Lansia;2488;105;1
2021-03-06;Bali;Lansia;2488;111;1
2021-03-07;Bali;Lansia;2488;156;1
2021-03-08;Bali;Lansia;2488;171;1
2021-03-09;Bali;Lansia;2488;174;2
2021-03-10;Bali;Lansia;2488;177;2
2021-03-11;Bali;Lansia;2488;195;2
2021-03-12;Bali;Lansia;2488;207;3
2021-03-13;Bali;Lansia;2488;208;4
2021-03-14;Bali;Lansia;2488;210;5
2021-03-15;Bali;Lansia;2488;217;5
2021-03-16;Bali;Lansia;2488;228;6
2021-03-17;Bali;Lansia;2488;229;7
2021-03-18;Bali;Lansia;2488;244;7
2021-03-19;Bali;Lansia;2488;251;8
2021-03-20;Bali;Lansia;2488;267;9
2021-03-21;Bali;Lansia;2488;270;10
2021-03-22;Bali;Lansia;2488;276;10
2021-03-23;Bali;Lansia;2488;280;10
2021-03-24;Bali;Lansia;2488;291;11
2021-03-25;Bali;Lansia;2488;294;12
2021-03-26;Bali;Lansia;2488;296;12
2021-03-27;Bali;Lansia;2488;304;12
2021-03-28;Bali;Lansia;2488;315;12
2021-03-29;Bali;Lansia;2488;322;12
2021-03-30;Bali;Lansia;2488;331;12
2021-03-31;Bali;Lansia;2488;333;13
2021-04-01;Bali;Lansia;2488;343;14
2021-04-02;Bali;Lansia;2488;351;16
2021-04-03;Bali;Lansia;2488;372;17
2021-04-04;Bali;Lansia;2488;375;17
2021-04-05;Bali;Lansia;2488;376;18
2021-04-06;Bali;Lansia;2488;381;19
2021-04-07;Bali;Lansia;2488;390;20
2021-04-08;Bali;Lansia;2488;397;20
2021-04-09;Bali;Lansia;2488;400;21
2021-04-10;Bali;Lansia;2488;401;22
2021-04-11;Bali;Lansia;2488;405;23
2021-04-12;Bali;Lansia;2488;415;23
2021-04-13;Bali;Lansia;2488;419;24
2021-04-14;Bali;Lansia;2488;425;25
2021-04-15;Bali;Lansia;2488;442;27
2021-04-16;Bali;Lansia;2488;447;27
2021-04-17;Bali;Lansia;2488;449;27
2021-04-18;Bali;Lansia;2488;460;29
2021-04-19;Bali;Lansia;2488;469;29
2021-04-20;Bali;Lansia;2488;473;30
2021-04-21;Bali;Lansia;2488;475;30
2021-04-22;Bali;Lansia;2488;475;30
2021-04-23;Bali;Lansia;2488;475;31
2021-04-24;Bali;Lansia;2488;489;32
2021-04-25;Bali;Lansia;2488;492;32
2021-04-26;Bali;Lansia;2488;506;32
2021-04-27;Bali;Lansia;2488;511;33
2021-04-28;Bali;Lansia;2488;513;33
2021-04-29;Bali;Lansia;2488;516;33
2021-04-30;Bali;Lansia;2488;518;33
2021-05-01;Bali;Lansia;2488;535;34
2021-05-02;Bali;Lansia;2488;536;34
2021-05-03;Bali;Lansia;2488;537;36
2021-05-04;Bali;Lansia;2488;542;36
2021-05-05;Bali;Lansia;2488;548;36
2021-05-06;Bali;Lansia;2488;560;38
2021-05-07;Bali;Lansia;2488;569;39
2021-05-08;Bali;Lansia;2488;580;39
2021-05-09;Bali;Lansia;2488;588;41
2021-05-10;Bali;Lansia;2488;590;41
2021-05-11;Bali;Lansia;2488;596;42
2021-05-12;Bali;Lansia;2488;598;42
2021-05-13;Bali;Lansia;2488;599;45
2021-05-14;Bali;Lansia;2488;599;45
2021-05-15;Bali;Lansia;2488;599;46
2021-05-16;Bali;Lansia;2488;603;46
2021-05-17;Bali;Lansia;2488;618;47
2021-05-18;Bali;Lansia;2488;618;47
2021-05-19;Bali;Lansia;2488;620;47
2021-05-20;Bali;Lansia;2488;623;47
2021-05-21;Bali;Lansia;2488;631;47
2021-05-22;Bali;Lansia;2488;631;50
2021-05-23;Bali;Lansia;2488;654;50
2021-05-24;Bali;Lansia;2488;656;52
2021-05-25;Bali;Lansia;2488;657;52
2021-05-26;Bali;Lansia;2488;673;53
2021-05-27;Bali;Lansia;2488;674;53
2021-05-28;Bali;Lansia;2488;681;53
2021-05-29;Bali;Lansia;2488;682;53
2021-05-30;Bali;Lansia;2488;684;54
2021-05-31;Bali;Lansia;2488;685;54
2021-06-01;Bali;Lansia;2488;691;56
2021-06-02;Bali;Lansia;2488;706;56
2021-06-03;Bali;Lansia;2488;720;56
2021-06-04;Bali;Lansia;2488;722;56
2021-06-05;Bali;Lansia;2488;724;57
2021-06-06;Bali;Lansia;2488;725;58
2021-06-07;Bali;Lansia;2488;726;58
2021-06-08;Bali;Lansia;2488;732;59
2021-06-09;Bali;Lansia;2488;735;60
2021-06-10;Bali;Lansia;2488;739;60
2021-06-11;Bali;Lansia;2488;745;62
2021-06-12;Bali;Lansia;2488;758;62
2021-06-13;Bali;Lansia;2488;776;63
2021-06-14;Bali;Lansia;2488;783;63
2021-03-05;Bengkulu;Lansia;1207;11;0
2021-03-06;Bengkulu;Lansia;1207;12;0
2021-03-07;Bengkulu;Lansia;1207;13;0
2021-03-08;Bengkulu;Lansia;1207;17;0
2021-03-09;Bengkulu;Lansia;1207;19;0
2021-03-10;Bengkulu;Lansia;1207;20;1
2021-03-11;Bengkulu;Lansia;1207;21;1
2021-03-12;Bengkulu;Lansia;1207;21;1
2021-03-13;Bengkulu;Lansia;1207;21;1
2021-03-14;Bengkulu;Lansia;1207;21;1
2021-03-15;Bengkulu;Lansia;1207;22;1
2021-03-16;Bengkulu;Lansia;1207;24;1
2021-03-17;Bengkulu;Lansia;1207;25;1
2021-03-18;Bengkulu;Lansia;1207;25;1
2021-03-19;Bengkulu;Lansia;1207;26;1
2021-03-20;Bengkulu;Lansia;1207;26;1
2021-03-21;Bengkulu;Lansia;1207;27;1
2021-03-22;Bengkulu;Lansia;1207;27;1
2021-03-23;Bengkulu;Lansia;1207;28;1
2021-03-24;Bengkulu;Lansia;1207;28;1
2021-03-25;Bengkulu;Lansia;1207;29;1
2021-03-26;Bengkulu;Lansia;1207;30;1
2021-03-27;Bengkulu;Lansia;1207;30;1
2021-03-28;Bengkulu;Lansia;1207;30;1
2021-03-29;Bengkulu;Lansia;1207;31;1
2021-03-30;Bengkulu;Lansia;1207;32;2
2021-03-31;Bengkulu;Lansia;1207;33;2
2021-04-01;Bengkulu;Lansia;1207;33;2
2021-04-02;Bengkulu;Lansia;1207;34;2
2021-04-03;Bengkulu;Lansia;1207;35;2
2021-04-04;Bengkulu;Lansia;1207;36;2
2021-04-05;Bengkulu;Lansia;1207;37;2
2021-04-06;Bengkulu;Lansia;1207;37;2
2021-04-07;Bengkulu;Lansia;1207;37;2
2021-04-08;Bengkulu;Lansia;1207;37;2
2021-04-09;Bengkulu;Lansia;1207;38;2
2021-04-10;Bengkulu;Lansia;1207;38;2
2021-04-11;Bengkulu;Lansia;1207;39;2
2021-04-12;Bengkulu;Lansia;1207;39;2
2021-04-13;Bengkulu;Lansia;1207;40;2
2021-04-14;Bengkulu;Lansia;1207;40;2
2021-04-15;Bengkulu;Lansia;1207;41;2
2021-04-16;Bengkulu;Lansia;1207;41;2
2021-04-17;Bengkulu;Lansia;1207;43;2
2021-04-18;Bengkulu;Lansia;1207;43;2
2021-04-19;Bengkulu;Lansia;1207;45;2
2021-04-20;Bengkulu;Lansia;1207;47;2
2021-04-21;Bengkulu;Lansia;1207;47;2
2021-04-22;Bengkulu;Lansia;1207;47;2
2021-04-23;Bengkulu;Lansia;1207;48;2
2021-04-24;Bengkulu;Lansia;1207;49;2
2021-04-25;Bengkulu;Lansia;1207;51;2
2021-04-26;Bengkulu;Lansia;1207;52;2
2021-04-27;Bengkulu;Lansia;1207;53;2
2021-04-28;Bengkulu;Lansia;1207;55;3
2021-04-29;Bengkulu;Lansia;1207;56;3
2021-04-30;Bengkulu;Lansia;1207;56;3
2021-05-01;Bengkulu;Lansia;1207;57;3
2021-05-02;Bengkulu;Lansia;1207;57;3
2021-05-03;Bengkulu;Lansia;1207;57;3
2021-05-04;Bengkulu;Lansia;1207;58;3
2021-05-05;Bengkulu;Lansia;1207;58;3
2021-05-06;Bengkulu;Lansia;1207;58;3
2021-05-07;Bengkulu;Lansia;1207;59;3
2021-05-08;Bengkulu;Lansia;1207;59;3
2021-05-09;Bengkulu;Lansia;1207;61;3
2021-05-10;Bengkulu;Lansia;1207;62;3
2021-05-11;Bengkulu;Lansia;1207;62;3
2021-05-12;Bengkulu;Lansia;1207;62;3
2021-05-13;Bengkulu;Lansia;1207;62;3
2021-05-14;Bengkulu;Lansia;1207;62;3
2021-05-15;Bengkulu;Lansia;1207;64;3
2021-05-16;Bengkulu;Lansia;1207;64;3
2021-05-17;Bengkulu;Lansia;1207;65;3
2021-05-18;Bengkulu;Lansia;1207;65;4
2021-05-19;Bengkulu;Lansia;1207;66;4
2021-05-20;Bengkulu;Lansia;1207;66;4
2021-05-21;Bengkulu;Lansia;1207;66;4
2021-05-22;Bengkulu;Lansia;1207;67;4
2021-05-23;Bengkulu;Lansia;1207;67;4
2021-05-24;Bengkulu;Lansia;1207;68;4
2021-05-25;Bengkulu;Lansia;1207;68;4
2021-05-26;Bengkulu;Lansia;1207;70;4
2021-05-27;Bengkulu;Lansia;1207;70;4
2021-05-28;Bengkulu;Lansia;1207;70;4
2021-05-29;Bengkulu;Lansia;1207;72;4
2021-05-30;Bengkulu;Lansia;1207;72;4
2021-05-31;Bengkulu;Lansia;1207;73;4
2021-06-01;Bengkulu;Lansia;1207;73;4
2021-06-02;Bengkulu;Lansia;1207;74;4
2021-06-03;Bengkulu;Lansia;1207;74;4
2021-06-04;Bengkulu;Lansia;1207;74;4
2021-06-05;Bengkulu;Lansia;1207;75;4
2021-06-06;Bengkulu;Lansia;1207;77;5
2021-06-07;Bengkulu;Lansia;1207;79;5
2021-06-08;Bengkulu;Lansia;1207;80;5
2021-06-09;Bengkulu;Lansia;1207;80;5
2021-06-10;Bengkulu;Lansia;1207;83;5
2021-06-11;Bengkulu;Lansia;1207;83;5
2021-06-12;Bengkulu;Lansia;1207;84;5
2021-06-13;Bengkulu;Lansia;1207;85;5
2021-06-14;Bengkulu;Lansia;1207;86;5
2021-03-05;Dki Jakarta;Lansia;14579;325;1
2021-03-06;Dki Jakarta;Lansia;14579;329;2
2021-03-07;Dki Jakarta;Lansia;14579;393;4
2021-03-08;Dki Jakarta;Lansia;14579;398;6
2021-03-09;Dki Jakarta;Lansia;14579;419;15
2021-03-10;Dki Jakarta;Lansia;14579;448;26
2021-03-11;Dki Jakarta;Lansia;14579;461;28
2021-03-12;Dki Jakarta;Lansia;14579;489;30
2021-03-13;Dki Jakarta;Lansia;14579;491;35
2021-03-14;Dki Jakarta;Lansia;14579;503;36
2021-03-15;Dki Jakarta;Lansia;14579;534;37
2021-03-16;Dki Jakarta;Lansia;14579;534;40
2021-03-17;Dki Jakarta;Lansia;14579;556;40
2021-03-18;Dki Jakarta;Lansia;14579;565;41
2021-03-19;Dki Jakarta;Lansia;14579;567;42
2021-03-20;Dki Jakarta;Lansia;14579;625;51
2021-03-21;Dki Jakarta;Lansia;14579;630;54
2021-03-22;Dki Jakarta;Lansia;14579;631;58
2021-03-23;Dki Jakarta;Lansia;14579;631;60
2021-03-24;Dki Jakarta;Lansia;14579;649;66
2021-03-25;Dki Jakarta;Lansia;14579;677;67
2021-03-26;Dki Jakarta;Lansia;14579;683;74
2021-03-27;Dki Jakarta;Lansia;14579;708;81
2021-03-28;Dki Jakarta;Lansia;14579;747;87
2021-03-29;Dki Jakarta;Lansia;14579;751;92
2021-03-30;Dki Jakarta;Lansia;14579;776;103
2021-03-31;Dki Jakarta;Lansia;14579;781;106
2021-04-01;Dki Jakarta;Lansia;14579;789;117
2021-04-02;Dki Jakarta;Lansia;14579;799;128
2021-04-03;Dki Jakarta;Lansia;14579;821;129
2021-04-04;Dki Jakarta;Lansia;14579;860;131
2021-04-05;Dki Jakarta;Lansia;14579;865;133
2021-04-06;Dki Jakarta;Lansia;14579;870;136
2021-04-07;Dki Jakarta;Lansia;14579;878;139
2021-04-08;Dki Jakarta;Lansia;14579;890;140
2021-04-09;Dki Jakarta;Lansia;14579;942;143
2021-04-10;Dki Jakarta;Lansia;14579;946;145
2021-04-11;Dki Jakarta;Lansia;14579;990;146
2021-04-12;Dki Jakarta;Lansia;14579;1003;149
2021-04-13;Dki Jakarta;Lansia;14579;1012;151
2021-04-14;Dki Jakarta;Lansia;14579;1039;154
2021-04-15;Dki Jakarta;Lansia;14579;1075;155
2021-04-16;Dki Jakarta;Lansia;14579;1106;155
2021-04-17;Dki Jakarta;Lansia;14579;1117;158
2021-04-18;Dki Jakarta;Lansia;14579;1144;162
2021-04-19;Dki Jakarta;Lansia;14579;1149;165
2021-04-20;Dki Jakarta;Lansia;14579;1220;166
2021-04-21;Dki Jakarta;Lansia;14579;1224;169
2021-04-22;Dki Jakarta;Lansia;14579;1236;174
2021-04-23;Dki Jakarta;Lansia;14579;1256;181
2021-04-24;Dki Jakarta;Lansia;14579;1261;186
2021-04-25;Dki Jakarta;Lansia;14579;1300;190
2021-04-26;Dki Jakarta;Lansia;14579;1306;195
2021-04-27;Dki Jakarta;Lansia;14579;1325;198
2021-04-28;Dki Jakarta;Lansia;14579;1359;199
2021-04-29;Dki Jakarta;Lansia;14579;1429;202
2021-04-30;Dki Jakarta;Lansia;14579;1461;207
2021-05-01;Dki Jakarta;Lansia;14579;1468;207
2021-05-02;Dki Jakarta;Lansia;14579;1489;209
2021-05-03;Dki Jakarta;Lansia;14579;1515;210
2021-05-04;Dki Jakarta;Lansia;14579;1526;213
2021-05-05;Dki Jakarta;Lansia;14579;1529;213
2021-05-06;Dki Jakarta;Lansia;14579;1560;214
2021-05-07;Dki Jakarta;Lansia;14579;1563;214
2021-05-08;Dki Jakarta;Lansia;14579;1570;216
2021-05-09;Dki Jakarta;Lansia;14579;1603;217
2021-05-10;Dki Jakarta;Lansia;14579;1609;218
2021-05-11;Dki Jakarta;Lansia;14579;1617;218
2021-05-12;Dki Jakarta;Lansia;14579;1632;220
2021-05-13;Dki Jakarta;Lansia;14579;1645;225
2021-05-14;Dki Jakarta;Lansia;14579;1651;228
2021-05-15;Dki Jakarta;Lansia;14579;1678;232
2021-05-16;Dki Jakarta;Lansia;14579;1723;235
2021-05-17;Dki Jakarta;Lansia;14579;1728;237
2021-05-18;Dki Jakarta;Lansia;14579;1787;238
2021-05-19;Dki Jakarta;Lansia;14579;1791;240
2021-05-20;Dki Jakarta;Lansia;14579;1796;246
2021-05-21;Dki Jakarta;Lansia;14579;1844;248
2021-05-22;Dki Jakarta;Lansia;14579;1847;248
2021-05-23;Dki Jakarta;Lansia;14579;1878;251
2021-05-24;Dki Jakarta;Lansia;14579;1893;251
2021-05-25;Dki Jakarta;Lansia;14579;1895;252
2021-05-26;Dki Jakarta;Lansia;14579;1920;253
2021-05-27;Dki Jakarta;Lansia;14579;1966;255
2021-05-28;Dki Jakarta;Lansia;14579;2005;261
2021-05-29;Dki Jakarta;Lansia;14579;2090;261
2021-05-30;Dki Jakarta;Lansia;14579;2116;262
2021-05-31;Dki Jakarta;Lansia;14579;2120;264
2021-06-01;Dki Jakarta;Lansia;14579;2134;267
2021-06-02;Dki Jakarta;Lansia;14579;2134;274
2021-06-03;Dki Jakarta;Lansia;14579;2148;279
2021-06-04;Dki Jakarta;Lansia;14579;2160;282
2021-06-05;Dki Jakarta;Lansia;14579;2187;283
2021-06-06;Dki Jakarta;Lansia;14579;2206;284
2021-06-07;Dki Jakarta;Lansia;14579;2221;284
2021-06-08;Dki Jakarta;Lansia;14579;2236;284
2021-06-09;Dki Jakarta;Lansia;14579;2242;287
2021-06-10;Dki Jakarta;Lansia;14579;2253;287
2021-06-11;Dki Jakarta;Lansia;14579;2262;290
2021-06-12;Dki Jakarta;Lansia;14579;2345;291
2021-06-13;Dki Jakarta;Lansia;14579;2347;302
2021-06-14;Dki Jakarta;Lansia;14579;2388;304
2021-03-05;Jambi;Lansia;1740;22;0
2021-03-06;Jambi;Lansia;1740;23;0
2021-03-07;Jambi;Lansia;1740;23;0
2021-03-08;Jambi;Lansia;1740;24;1
2021-03-09;Jambi;Lansia;1740;27;1
2021-03-10;Jambi;Lansia;1740;29;1
2021-03-11;Jambi;Lansia;1740;30;1
2021-03-12;Jambi;Lansia;1740;30;1
2021-03-13;Jambi;Lansia;1740;32;1
2021-03-14;Jambi;Lansia;1740;35;1
2021-03-15;Jambi;Lansia;1740;36;1
2021-03-16;Jambi;Lansia;1740;36;1
2021-03-17;Jambi;Lansia;1740;39;1
2021-03-18;Jambi;Lansia;1740;46;1
2021-03-19;Jambi;Lansia;1740;46;1
2021-03-20;Jambi;Lansia;1740;46;1
2021-03-21;Jambi;Lansia;1740;46;2
2021-03-22;Jambi;Lansia;1740;48;2
2021-03-23;Jambi;Lansia;1740;53;2
2021-03-24;Jambi;Lansia;1740;54;2
2021-03-25;Jambi;Lansia;1740;54;2
2021-03-26;Jambi;Lansia;1740;54;2
2021-03-27;Jambi;Lansia;1740;57;2
2021-03-28;Jambi;Lansia;1740;57;2
2021-03-29;Jambi;Lansia;1740;58;2
2021-03-30;Jambi;Lansia;1740;60;2
2021-03-31;Jambi;Lansia;1740;60;2
2021-04-01;Jambi;Lansia;1740;60;2
2021-04-02;Jambi;Lansia;1740;63;2
2021-04-03;Jambi;Lansia;1740;69;2
2021-04-04;Jambi;Lansia;1740;69;3
2021-04-05;Jambi;Lansia;1740;69;3
2021-04-06;Jambi;Lansia;1740;70;3
2021-04-07;Jambi;Lansia;1740;71;3
2021-04-08;Jambi;Lansia;1740;74;3
2021-04-09;Jambi;Lansia;1740;78;3
2021-04-10;Jambi;Lansia;1740;79;3
2021-04-11;Jambi;Lansia;1740;79;3
2021-04-12;Jambi;Lansia;1740;80;3
2021-04-13;Jambi;Lansia;1740;82;4
2021-04-14;Jambi;Lansia;1740;83;4
2021-04-15;Jambi;Lansia;1740;84;4
2021-04-16;Jambi;Lansia;1740;85;4
2021-04-17;Jambi;Lansia;1740;87;4
2021-04-18;Jambi;Lansia;1740;88;4
2021-04-19;Jambi;Lansia;1740;88;4
2021-04-20;Jambi;Lansia;1740;90;5
2021-04-21;Jambi;Lansia;1740;91;5
2021-04-22;Jambi;Lansia;1740;91;5
2021-04-23;Jambi;Lansia;1740;94;5
2021-04-24;Jambi;Lansia;1740;94;5
2021-04-25;Jambi;Lansia;1740;95;5
2021-04-26;Jambi;Lansia;1740;97;5
2021-04-27;Jambi;Lansia;1740;97;5
2021-04-28;Jambi;Lansia;1740;99;5
2021-04-29;Jambi;Lansia;1740;100;5
2021-04-30;Jambi;Lansia;1740;102;5
2021-05-01;Jambi;Lansia;1740;103;5
2021-05-02;Jambi;Lansia;1740;104;5
2021-05-03;Jambi;Lansia;1740;105;5
2021-05-04;Jambi;Lansia;1740;106;6
2021-05-05;Jambi;Lansia;1740;106;6
2021-05-06;Jambi;Lansia;1740;106;6
2021-05-07;Jambi;Lansia;1740;106;6
2021-05-08;Jambi;Lansia;1740;108;6
2021-05-09;Jambi;Lansia;1740;109;6
2021-05-10;Jambi;Lansia;1740;112;6
2021-05-11;Jambi;Lansia;1740;117;6
2021-05-12;Jambi;Lansia;1740;118;6
2021-05-13;Jambi;Lansia;1740;118;6
2021-05-14;Jambi;Lansia;1740;122;7
2021-05-15;Jambi;Lansia;1740;125;7
2021-05-16;Jambi;Lansia;1740;125;7
2021-05-17;Jambi;Lansia;1740;126;7
2021-05-18;Jambi;Lansia;1740;126;7
2021-05-19;Jambi;Lansia;1740;126;7
2021-05-20;Jambi;Lansia;1740;129;7
2021-05-21;Jambi;Lansia;1740;132;8
2021-05-22;Jambi;Lansia;1740;132;8
2021-05-23;Jambi;Lansia;1740;134;8
2021-05-24;Jambi;Lansia;1740;135;8
2021-05-25;Jambi;Lansia;1740;135;8
2021-05-26;Jambi;Lansia;1740;135;8
2021-05-27;Jambi;Lansia;1740;136;8
2021-05-28;Jambi;Lansia;1740;136;8
2021-05-29;Jambi;Lansia;1740;138;8
2021-05-30;Jambi;Lansia;1740;143;8
2021-05-31;Jambi;Lansia;1740;144;8
2021-06-01;Jambi;Lansia;1740;145;8
2021-06-02;Jambi;Lansia;1740;146;8
2021-06-03;Jambi;Lansia;1740;148;8
2021-06-04;Jambi;Lansia;1740;153;8
2021-06-05;Jambi;Lansia;1740;157;8
2021-06-06;Jambi;Lansia;1740;158;8
2021-06-07;Jambi;Lansia;1740;159;9
2021-06-08;Jambi;Lansia;1740;160;9
2021-06-09;Jambi;Lansia;1740;161;9
2021-06-10;Jambi;Lansia;1740;162;9
2021-06-11;Jambi;Lansia;1740;162;9
2021-06-12;Jambi;Lansia;1740;163;9
2021-06-13;Jambi;Lansia;1740;163;10
2021-06-14;Jambi;Lansia;1740;164;10
2021-03-05;Jawa Tengah;Lansia;16284;543;1
2021-03-06;Jawa Tengah;Lansia;16284;548;5
2021-03-07;Jawa Tengah;Lansia;16284;668;5
2021-03-08;Jawa Tengah;Lansia;16284;686;6
2021-03-09;Jawa Tengah;Lansia;16284;708;10
2021-03-10;Jawa Tengah;Lansia;16284;729;13
2021-03-11;Jawa Tengah;Lansia;16284;763;14
2021-03-12;Jawa Tengah;Lansia;16284;777;15
2021-03-13;Jawa Tengah;Lansia;16284;788;18
2021-03-14;Jawa Tengah;Lansia;16284;866;20
2021-03-15;Jawa Tengah;Lansia;16284;875;25
2021-03-16;Jawa Tengah;Lansia;16284;917;33
2021-03-17;Jawa Tengah;Lansia;16284;979;33
2021-03-18;Jawa Tengah;Lansia;16284;980;34
2021-03-19;Jawa Tengah;Lansia;16284;995;37
2021-03-20;Jawa Tengah;Lansia;16284;998;42
2021-03-21;Jawa Tengah;Lansia;16284;1018;47
2021-03-22;Jawa Tengah;Lansia;16284;1102;53
2021-03-23;Jawa Tengah;Lansia;16284;1152;59
2021-03-24;Jawa Tengah;Lansia;16284;1172;63
2021-03-25;Jawa Tengah;Lansia;16284;1243;67
2021-03-26;Jawa Tengah;Lansia;16284;1286;78
2021-03-27;Jawa Tengah;Lansia;16284;1291;80
2021-03-28;Jawa Tengah;Lansia;16284;1310;80
2021-03-29;Jawa Tengah;Lansia;16284;1365;81
2021-03-30;Jawa Tengah;Lansia;16284;1412;86
2021-03-31;Jawa Tengah;Lansia;16284;1459;89
2021-04-01;Jawa Tengah;Lansia;16284;1533;89
2021-04-02;Jawa Tengah;Lansia;16284;1556;90
2021-04-03;Jawa Tengah;Lansia;16284;1636;91
2021-04-04;Jawa Tengah;Lansia;16284;1641;94
2021-04-05;Jawa Tengah;Lansia;16284;1699;101
2021-04-06;Jawa Tengah;Lansia;16284;1766;103
2021-04-07;Jawa Tengah;Lansia;16284;1789;107
2021-04-08;Jawa Tengah;Lansia;16284;1829;107
2021-04-09;Jawa Tengah;Lansia;16284;1923;109
2021-04-10;Jawa Tengah;Lansia;16284;1950;110
2021-04-11;Jawa Tengah;Lansia;16284;1974;110
2021-04-12;Jawa Tengah;Lansia;16284;2073;111
2021-04-13;Jawa Tengah;Lansia;16284;2078;115
2021-04-14;Jawa Tengah;Lansia;16284;2140;117
2021-04-15;Jawa Tengah;Lansia;16284;2222;128
2021-04-16;Jawa Tengah;Lansia;16284;2281;128
2021-04-17;Jawa Tengah;Lansia;16284;2283;129
2021-04-18;Jawa Tengah;Lansia;16284;2303;131
2021-04-19;Jawa Tengah;Lansia;16284;2360;135
2021-04-20;Jawa Tengah;Lansia;16284;2426;138
2021-04-21;Jawa Tengah;Lansia;16284;2491;140
2021-04-22;Jawa Tengah;Lansia;16284;2515;141
2021-04-23;Jawa Tengah;Lansia;16284;2540;144
2021-04-24;Jawa Tengah;Lansia;16284;2571;145
2021-04-25;Jawa Tengah;Lansia;16284;2594;146
2021-04-26;Jawa Tengah;Lansia;16284;2607;150
2021-04-27;Jawa Tengah;Lansia;16284;2726;152
2021-04-28;Jawa Tengah;Lansia;16284;2736;166
2021-04-29;Jawa Tengah;Lansia;16284;2757;172
2021-04-30;Jawa Tengah;Lansia;16284;2758;177
2021-05-01;Jawa Tengah;Lansia;16284;2760;180
2021-05-02;Jawa Tengah;Lansia;16284;2787;183
2021-05-03;Jawa Tengah;Lansia;16284;2788;187
2021-05-04;Jawa Tengah;Lansia;16284;2799;190
2021-05-05;Jawa Tengah;Lansia;16284;2839;193
2021-05-06;Jawa Tengah;Lansia;16284;2854;196
2021-05-07;Jawa Tengah;Lansia;16284;2854;203
2021-05-08;Jawa Tengah;Lansia;16284;2920;208
2021-05-09;Jawa Tengah;Lansia;16284;2925;217
2021-05-10;Jawa Tengah;Lansia;16284;2991;219
2021-05-11;Jawa Tengah;Lansia;16284;2994;225
