"Tanggal","Provinsi","Jenis Kelamin","Jumlah"
"2021-04-30","NUSA TENGGARA TIMUR","perempuan",7291
"2021-05-01","NUSA TENGGARA TIMUR","perempuan",7308
"2021-05-02","NUSA TENGGARA TIMUR","perempuan",7350
"2021-05-04","NUSA TENGGARA TIMUR","perempuan",7392
"2021-05-06","NUSA TENGGARA TIMUR","perempuan",7557
"2021-05-08","NUSA TENGGARA TIMUR","perempuan",7634
"2021-05-10","NUSA TENGGARA TIMUR","perempuan",7700
"2021-05-13","NUSA TENGGARA TIMUR","perempuan",7766
"2021-05-14","NUSA TENGGARA TIMUR","perempuan",7810
"2021-05-16","NUSA TENGGARA TIMUR","perempuan",7811
"2021-05-19","NUSA TENGGARA TIMUR","perempuan",7867
"2021-05-25","NUSA TENGGARA TIMUR","perempuan",7979
"2021-05-26","NUSA TENGGARA TIMUR","perempuan",7983
"2021-05-29","NUSA TENGGARA TIMUR","perempuan",8085
"2021-05-31","NUSA TENGGARA TIMUR","perempuan",8195
"2021-06-02","NUSA TENGGARA TIMUR","perempuan",8236
"2021-06-10","NUSA TENGGARA TIMUR","perempuan",8619
"2021-06-12","NUSA TENGGARA TIMUR","perempuan",8657
"2021-06-13","NUSA TENGGARA TIMUR","perempuan",8694
"2021-03-24","PAPUA","perempuan",8275
"2021-03-28","PAPUA","perempuan",8471
"2021-04-07","PAPUA","perempuan",8652
"2021-04-12","PAPUA","perempuan",8781
"2021-04-15","PAPUA","perempuan",8817
"2021-04-16","PAPUA","perempuan",8840
"2021-04-17","PAPUA","perempuan",8849
"2021-04-18","PAPUA","perempuan",8851
"2021-04-19","PAPUA","perempuan",8867
"2021-04-20","PAPUA","perempuan",8875
"2021-04-21","PAPUA","perempuan",8888
"2021-04-22","PAPUA","perempuan",8896
"2021-04-23","PAPUA","perempuan",8898
"2021-04-24","PAPUA","perempuan",8901
"2021-04-25","PAPUA","perempuan",8906
"2021-04-26","PAPUA","perempuan",8908
"2021-04-27","PAPUA","perempuan",8912
"2021-04-30","PAPUA","perempuan",8941
"2021-05-01","PAPUA","perempuan",8941
"2021-05-02","PAPUA","perempuan",8941
"2021-05-04","PAPUA","perempuan",8943
"2021-05-06","PAPUA","perempuan",8960
"2021-05-08","PAPUA","perempuan",8961
"2021-05-10","PAPUA","perempuan",8969
"2021-05-13","PAPUA","perempuan",8971
"2021-05-14","PAPUA","perempuan",8971
"2021-05-16","PAPUA","perempuan",8971
"2021-05-19","PAPUA","perempuan",8971
"2021-05-25","PAPUA","perempuan",8987
"2021-05-26","PAPUA","perempuan",8987
"2021-05-29","PAPUA","perempuan",8987
"2021-05-31","PAPUA","perempuan",8987
"2021-06-02","PAPUA","perempuan",8987
"2021-06-10","PAPUA","perempuan",9021
"2021-06-12","PAPUA","perempuan",9031
"2021-06-13","PAPUA","perempuan",9037
"2021-03-24","PAPUA BARAT","perempuan",3813
"2021-03-28","PAPUA BARAT","perempuan",3870
"2021-04-07","PAPUA BARAT","perempuan",3975
"2021-04-12","PAPUA BARAT","perempuan",4018
"2021-04-15","PAPUA BARAT","perempuan",4066
"2021-04-16","PAPUA BARAT","perempuan",4082
"2021-04-17","PAPUA BARAT","perempuan",4097
"2021-04-18","PAPUA BARAT","perempuan",4107
"2021-04-19","PAPUA BARAT","perempuan",4112
"2021-04-20","PAPUA BARAT","perempuan",4118
"2021-04-21","PAPUA BARAT","perempuan",4125
"2021-04-22","PAPUA BARAT","perempuan",4144
"2021-04-23","PAPUA BARAT","perempuan",4160
"2021-04-24","PAPUA BARAT","perempuan",4174
"2021-04-25","PAPUA BARAT","perempuan",4176
"2021-04-26","PAPUA BARAT","perempuan",4182
"2021-04-27","PAPUA BARAT","perempuan",4199
"2021-04-30","PAPUA BARAT","perempuan",4228
"2021-05-01","PAPUA BARAT","perempuan",4241
"2021-05-02","PAPUA BARAT","perempuan",4248
"2021-05-04","PAPUA BARAT","perempuan",4259
"2021-05-06","PAPUA BARAT","perempuan",4279
"2021-05-08","PAPUA BARAT","perempuan",4299
"2021-05-10","PAPUA BARAT","perempuan",4305
"2021-05-13","PAPUA BARAT","perempuan",4331
"2021-05-14","PAPUA BARAT","perempuan",4333
"2021-05-16","PAPUA BARAT","perempuan",4339
"2021-05-19","PAPUA BARAT","perempuan",4356
"2021-05-25","PAPUA BARAT","perempuan",4388
"2021-05-26","PAPUA BARAT","perempuan",4396
"2021-05-29","PAPUA BARAT","perempuan",4412
"2021-05-31","PAPUA BARAT","perempuan",4422
"2021-06-02","PAPUA BARAT","perempuan",4429
"2021-06-10","PAPUA BARAT","perempuan",4473
"2021-06-12","PAPUA BARAT","perempuan",4489
"2021-06-13","PAPUA BARAT","perempuan",4499
"2021-03-24","RIAU","perempuan",16623
"2021-03-28","RIAU","perempuan",16893
"2021-04-07","RIAU","perempuan",17680
"2021-04-12","RIAU","perempuan",18307
"2021-04-15","RIAU","perempuan",18751
"2021-04-16","RIAU","perempuan",18869
"2021-04-17","RIAU","perempuan",19049
"2021-04-18","RIAU","perempuan",19220
"2021-04-19","RIAU","perempuan",19350
"2021-04-20","RIAU","perempuan",19582
"2021-04-21","RIAU","perempuan",19802
"2021-04-22","RIAU","perempuan",20008
"2021-04-23","RIAU","perempuan",20235
"2021-04-24","RIAU","perempuan",20463
"2021-04-25","RIAU","perempuan",20664
"2021-04-26","RIAU","perempuan",20965
"2021-04-27","RIAU","perempuan",21150
"2021-04-30","RIAU","perempuan",21937
"2021-05-01","RIAU","perempuan",22124
"2021-05-02","RIAU","perempuan",22436
"2021-05-04","RIAU","perempuan",22861
"2021-05-06","RIAU","perempuan",23386
"2021-05-08","RIAU","perempuan",24045
"2021-05-10","RIAU","perempuan",24535
"2021-05-13","RIAU","perempuan",25336
"2021-05-14","RIAU","perempuan",25385
"2021-05-16","RIAU","perempuan",25622
"2021-05-19","RIAU","perempuan",26117
"2021-05-25","RIAU","perempuan",27942
"2021-05-26","RIAU","perempuan",28317
"2021-05-29","RIAU","perempuan",29384
"2021-05-31","RIAU","perempuan",30018
"2021-06-02","RIAU","perempuan",30594
"2021-06-10","RIAU","perempuan",32427
"2021-06-12","RIAU","perempuan",32841
"2021-06-13","RIAU","perempuan",33013
"2021-03-24","SULAWESI BARAT","perempuan",2968
"2021-03-28","SULAWESI BARAT","perempuan",2971
"2021-04-07","SULAWESI BARAT","perempuan",2978
"2021-04-12","SULAWESI BARAT","perempuan",2985
"2021-04-15","SULAWESI BARAT","perempuan",2990
"2021-04-16","SULAWESI BARAT","perempuan",2992
"2021-04-17","SULAWESI BARAT","perempuan",2993
"2021-04-18","SULAWESI BARAT","perempuan",2993
"2021-04-19","SULAWESI BARAT","perempuan",2995
"2021-04-20","SULAWESI BARAT","perempuan",2997
"2021-04-21","SULAWESI BARAT","perempuan",3005
"2021-04-22","SULAWESI BARAT","perempuan",3011
"2021-04-23","SULAWESI BARAT","perempuan",3012
"2021-04-24","SULAWESI BARAT","perempuan",3013
"2021-04-25","SULAWESI BARAT","perempuan",3016
"2021-04-26","SULAWESI BARAT","perempuan",3016
"2021-04-27","SULAWESI BARAT","perempuan",3017
"2021-04-30","SULAWESI BARAT","perempuan",3019
"2021-05-01","SULAWESI BARAT","perempuan",3020
"2021-05-02","SULAWESI BARAT","perempuan",3032
"2021-05-04","SULAWESI BARAT","perempuan",3033
"2021-05-06","SULAWESI BARAT","perempuan",3034
"2021-05-08","SULAWESI BARAT","perempuan",3034
"2021-05-10","SULAWESI BARAT","perempuan",3038
"2021-05-13","SULAWESI BARAT","perempuan",3040
"2021-05-14","SULAWESI BARAT","perempuan",3040
"2021-05-16","SULAWESI BARAT","perempuan",3044
"2021-05-19","SULAWESI BARAT","perempuan",3047
"2021-05-25","SULAWESI BARAT","perempuan",3049
"2021-05-26","SULAWESI BARAT","perempuan",3049
"2021-05-29","SULAWESI BARAT","perempuan",3051
"2021-05-31","SULAWESI BARAT","perempuan",3051
"2021-06-02","SULAWESI BARAT","perempuan",3056
"2021-06-10","SULAWESI BARAT","perempuan",3071
"2021-06-12","SULAWESI BARAT","perempuan",3079
"2021-06-13","SULAWESI BARAT","perempuan",3079
"2021-03-24","SULAWESI SELATAN","perempuan",32148
"2021-03-28","SULAWESI SELATAN","perempuan",32232
"2021-04-07","SULAWESI SELATAN","perempuan",32790
"2021-04-12","SULAWESI SELATAN","perempuan",33011
"2021-04-15","SULAWESI SELATAN","perempuan",33204
"2021-04-16","SULAWESI SELATAN","perempuan",33225
"2021-04-17","SULAWESI SELATAN","perempuan",33247
"2021-04-18","SULAWESI SELATAN","perempuan",33258
"2021-04-19","SULAWESI SELATAN","perempuan",33267
"2021-04-20","SULAWESI SELATAN","perempuan",33322
"2021-04-21","SULAWESI SELATAN","perempuan",33362
"2021-04-22","SULAWESI SELATAN","perempuan",33372
"2021-04-23","SULAWESI SELATAN","perempuan",33383
"2021-04-24","SULAWESI SELATAN","perempuan",33389
"2021-04-25","SULAWESI SELATAN","perempuan",33393
"2021-04-26","SULAWESI SELATAN","perempuan",33396
"2021-04-27","SULAWESI SELATAN","perempuan",33429
"2021-04-30","SULAWESI SELATAN","perempuan",33464
"2021-05-01","SULAWESI SELATAN","perempuan",33484
"2021-05-02","SULAWESI SELATAN","perempuan",33486
"2021-05-04","SULAWESI SELATAN","perempuan",33510
"2021-05-06","SULAWESI SELATAN","perempuan",33527
"2021-05-08","SULAWESI SELATAN","perempuan",33555
"2021-05-10","SULAWESI SELATAN","perempuan",33579
"2021-05-13","SULAWESI SELATAN","perempuan",33604
"2021-05-14","SULAWESI SELATAN","perempuan",33609
"2021-05-16","SULAWESI SELATAN","perempuan",33613
"2021-05-19","SULAWESI SELATAN","perempuan",33674
"2021-05-25","SULAWESI SELATAN","perempuan",33814
"2021-05-26","SULAWESI SELATAN","perempuan",33819
"2021-05-29","SULAWESI SELATAN","perempuan",33868
"2021-05-31","SULAWESI SELATAN","perempuan",33913
"2021-06-02","SULAWESI SELATAN","perempuan",33955
"2021-06-10","SULAWESI SELATAN","perempuan",34099
"2021-06-12","SULAWESI SELATAN","perempuan",34139
"2021-06-13","SULAWESI SELATAN","perempuan",34149
"2021-03-24","SULAWESI TENGAH","perempuan",6148
"2021-03-28","SULAWESI TENGAH","perempuan",6191
"2021-04-07","SULAWESI TENGAH","perempuan",6359
"2021-04-12","SULAWESI TENGAH","perempuan",6446
"2021-04-15","SULAWESI TENGAH","perempuan",6528
"2021-04-16","SULAWESI TENGAH","perempuan",6543
"2021-04-17","SULAWESI TENGAH","perempuan",6589
"2021-04-18","SULAWESI TENGAH","perempuan",6591
"2021-04-19","SULAWESI TENGAH","perempuan",6632
"2021-04-20","SULAWESI TENGAH","perempuan",6645
"2021-04-21","SULAWESI TENGAH","perempuan",6660
"2021-04-22","SULAWESI TENGAH","perempuan",6661
"2021-04-23","SULAWESI TENGAH","perempuan",6685
"2021-04-24","SULAWESI TENGAH","perempuan",6711
"2021-04-25","SULAWESI TENGAH","perempuan",6718
"2021-04-26","SULAWESI TENGAH","perempuan",6735
"2021-04-27","SULAWESI TENGAH","perempuan",6757
"2021-04-30","SULAWESI TENGAH","perempuan",6831
"2021-05-01","SULAWESI TENGAH","perempuan",6841
"2021-05-02","SULAWESI TENGAH","perempuan",6842
"2021-05-04","SULAWESI TENGAH","perempuan",6877
"2021-05-06","SULAWESI TENGAH","perempuan",6914
"2021-05-08","SULAWESI TENGAH","perempuan",6944
"2021-05-10","SULAWESI TENGAH","perempuan",6957
"2021-05-13","SULAWESI TENGAH","perempuan",7016
"2021-05-14","SULAWESI TENGAH","perempuan",7025
"2021-05-16","SULAWESI TENGAH","perempuan",7027
"2021-05-19","SULAWESI TENGAH","perempuan",7045
"2021-05-25","SULAWESI TENGAH","perempuan",7090
"2021-05-26","SULAWESI TENGAH","perempuan",7100
"2021-05-29","SULAWESI TENGAH","perempuan",7134
"2021-05-31","SULAWESI TENGAH","perempuan",7144
"2021-06-02","SULAWESI TENGAH","perempuan",7167
"2021-06-10","SULAWESI TENGAH","perempuan",7232
"2021-06-12","SULAWESI TENGAH","perempuan",7243
"2021-06-13","SULAWESI TENGAH","perempuan",7248
"2021-03-24","SULAWESI TENGGARA","perempuan",5174
"2021-03-28","SULAWESI TENGGARA","perempuan",5187
"2021-04-07","SULAWESI TENGGARA","perempuan",5209
"2021-04-12","SULAWESI TENGGARA","perempuan",5216
"2021-04-15","SULAWESI TENGGARA","perempuan",5219
"2021-04-16","SULAWESI TENGGARA","perempuan",5225
"2021-04-17","SULAWESI TENGGARA","perempuan",5226
"2021-04-18","SULAWESI TENGGARA","perempuan",5228
"2021-04-19","SULAWESI TENGGARA","perempuan",5230
"2021-04-20","SULAWESI TENGGARA","perempuan",5234
"2021-04-21","SULAWESI TENGGARA","perempuan",5234
"2021-04-22","SULAWESI TENGGARA","perempuan",5239
"2021-04-23","SULAWESI TENGGARA","perempuan",5245
"2021-04-24","SULAWESI TENGGARA","perempuan",5246
"2021-04-25","SULAWESI TENGGARA","perempuan",5246
"2021-04-26","SULAWESI TENGGARA","perempuan",5246
"2021-04-27","SULAWESI TENGGARA","perempuan",5247
"2021-04-30","SULAWESI TENGGARA","perempuan",5263
"2021-05-01","SULAWESI TENGGARA","perempuan",5267
"2021-05-02","SULAWESI TENGGARA","perempuan",5267
"2021-05-04","SULAWESI TENGGARA","perempuan",5271
"2021-05-06","SULAWESI TENGGARA","perempuan",5279
"2021-05-08","SULAWESI TENGGARA","perempuan",5281
"2021-05-10","SULAWESI TENGGARA","perempuan",5283
"2021-05-13","SULAWESI TENGGARA","perempuan",5295
"2021-05-14","SULAWESI TENGGARA","perempuan",5295
"2021-05-16","SULAWESI TENGGARA","perempuan",5295
"2021-05-19","SULAWESI TENGGARA","perempuan",5298
"2021-05-25","SULAWESI TENGGARA","perempuan",5307
"2021-05-26","SULAWESI TENGGARA","perempuan",5307
"2021-05-29","SULAWESI TENGGARA","perempuan",5315
"2021-05-31","SULAWESI TENGGARA","perempuan",5320
"2021-06-02","SULAWESI TENGGARA","perempuan",5322
"2021-06-10","SULAWESI TENGGARA","perempuan",5347
"2021-06-12","SULAWESI TENGGARA","perempuan",5353
"2021-06-13","SULAWESI TENGGARA","perempuan",5356
"2021-03-24","SULAWESI UTARA","perempuan",7821
"2021-03-28","SULAWESI UTARA","perempuan",7860
"2021-04-07","SULAWESI UTARA","perempuan",7885
"2021-04-12","SULAWESI UTARA","perempuan",7896
"2021-04-15","SULAWESI UTARA","perempuan",7923
"2021-04-16","SULAWESI UTARA","perempuan",7927
"2021-04-17","SULAWESI UTARA","perempuan",7930
"2021-04-18","SULAWESI UTARA","perempuan",7930
"2021-04-19","SULAWESI UTARA","perempuan",7933
"2021-04-20","SULAWESI UTARA","perempuan",7935
"2021-04-21","SULAWESI UTARA","perempuan",7935
"2021-04-22","SULAWESI UTARA","perempuan",7941
"2021-04-23","SULAWESI UTARA","perempuan",7945
"2021-04-24","SULAWESI UTARA","perempuan",7946
"2021-04-25","SULAWESI UTARA","perempuan",7957
"2021-04-26","SULAWESI UTARA","perempuan",7958
"2021-04-27","SULAWESI UTARA","perempuan",7958
"2021-04-30","SULAWESI UTARA","perempuan",7962
"2021-05-01","SULAWESI UTARA","perempuan",7963
"2021-05-02","SULAWESI UTARA","perempuan",7963
"2021-05-04","SULAWESI UTARA","perempuan",7967
"2021-05-06","SULAWESI UTARA","perempuan",7968
"2021-05-08","SULAWESI UTARA","perempuan",7972
"2021-05-10","SULAWESI UTARA","perempuan",7973
"2021-05-13","SULAWESI UTARA","perempuan",7988
"2021-05-14","SULAWESI UTARA","perempuan",7988
"2021-05-16","SULAWESI UTARA","perempuan",7988
"2021-05-19","SULAWESI UTARA","perempuan",7989
"2021-05-25","SULAWESI UTARA","perempuan",8002
"2021-05-26","SULAWESI UTARA","perempuan",8004
"2021-05-29","SULAWESI UTARA","perempuan",8007
"2021-05-31","SULAWESI UTARA","perempuan",8008
"2021-06-02","SULAWESI UTARA","perempuan",8014
"2021-06-10","SULAWESI UTARA","perempuan",8044
"2021-06-12","SULAWESI UTARA","perempuan",8051
"2021-06-13","SULAWESI UTARA","perempuan",8051
"2021-03-24","SUMATERA BARAT","perempuan",16660
"2021-03-28","SUMATERA BARAT","perempuan",16944
"2021-04-07","SUMATERA BARAT","perempuan",17502
"2021-04-12","SUMATERA BARAT","perempuan",17890
"2021-04-15","SUMATERA BARAT","perempuan",18146
"2021-04-16","SUMATERA BARAT","perempuan",18237
"2021-04-17","SUMATERA BARAT","perempuan",18366
"2021-04-18","SUMATERA BARAT","perempuan",18463
"2021-04-19","SUMATERA BARAT","perempuan",18501
"2021-04-20","SUMATERA BARAT","perempuan",18587
"2021-04-21","SUMATERA BARAT","perempuan",18807
"2021-04-22","SUMATERA BARAT","perempuan",18955
"2021-04-23","SUMATERA BARAT","perempuan",19090
"2021-04-24","SUMATERA BARAT","perempuan",19263
"2021-04-25","SUMATERA BARAT","perempuan",19410
"2021-04-26","SUMATERA BARAT","perempuan",19470
"2021-04-27","SUMATERA BARAT","perempuan",19594
"2021-04-30","SUMATERA BARAT","perempuan",19947
"2021-05-01","SUMATERA BARAT","perempuan",20059
"2021-05-02","SUMATERA BARAT","perempuan",20213
"2021-05-04","SUMATERA BARAT","perempuan",20326
"2021-05-06","SUMATERA BARAT","perempuan",20713
"2021-05-08","SUMATERA BARAT","perempuan",21013
"2021-05-10","SUMATERA BARAT","perempuan",21255
"2021-05-13","SUMATERA BARAT","perempuan",21673
"2021-05-14","SUMATERA BARAT","perempuan",21673
"2021-05-16","SUMATERA BARAT","perempuan",21753
"2021-05-19","SUMATERA BARAT","perempuan",22118
"2021-05-25","SUMATERA BARAT","perempuan",23174
"2021-05-26","SUMATERA BARAT","perempuan",23350
"2021-05-29","SUMATERA BARAT","perempuan",23819
"2021-05-31","SUMATERA BARAT","perempuan",24040
"2021-06-02","SUMATERA BARAT","perempuan",24273
"2021-06-10","SUMATERA BARAT","perempuan",25632
"2021-06-12","SUMATERA BARAT","perempuan",25941
"2021-06-13","SUMATERA BARAT","perempuan",26101
"2021-03-24","SUMATERA SELATAN","perempuan",8227
"2021-03-28","SUMATERA SELATAN","perempuan",8377
"2021-04-07","SUMATERA SELATAN","perempuan",8674
"2021-04-12","SUMATERA SELATAN","perempuan",8839
"2021-04-15","SUMATERA SELATAN","perempuan",8937
"2021-04-16","SUMATERA SELATAN","perempuan",8980
"2021-04-17","SUMATERA SELATAN","perempuan",9043
"2021-04-18","SUMATERA SELATAN","perempuan",9101
"2021-04-19","SUMATERA SELATAN","perempuan",9152
"2021-04-20","SUMATERA SELATAN","perempuan",9195
"2021-04-21","SUMATERA SELATAN","perempuan",9256
"2021-04-22","SUMATERA SELATAN","perempuan",9303
"2021-04-23","SUMATERA SELATAN","perempuan",9362
"2021-04-24","SUMATERA SELATAN","perempuan",9436
"2021-04-25","SUMATERA SELATAN","perempuan",9511
"2021-04-26","SUMATERA SELATAN","perempuan",9570
"2021-04-27","SUMATERA SELATAN","perempuan",9618
"2021-04-30","SUMATERA SELATAN","perempuan",9806
"2021-05-01","SUMATERA SELATAN","perempuan",9886
"2021-05-02","SUMATERA SELATAN","perempuan",9946
"2021-05-04","SUMATERA SELATAN","perempuan",10058
"2021-05-06","SUMATERA SELATAN","perempuan",10187
"2021-05-08","SUMATERA SELATAN","perempuan",10330
"2021-05-10","SUMATERA SELATAN","perempuan",10449
"2021-05-13","SUMATERA SELATAN","perempuan",10599
"2021-05-14","SUMATERA SELATAN","perempuan",10637
"2021-05-16","SUMATERA SELATAN","perempuan",10720
"2021-05-19","SUMATERA SELATAN","perempuan",10847
"2021-05-25","SUMATERA SELATAN","perempuan",11317
"2021-05-26","SUMATERA SELATAN","perempuan",11395
"2021-05-29","SUMATERA SELATAN","perempuan",11654
"2021-05-31","SUMATERA SELATAN","perempuan",11798
"2021-06-02","SUMATERA SELATAN","perempuan",11938
"2021-06-10","SUMATERA SELATAN","perempuan",12539
"2021-06-12","SUMATERA SELATAN","perempuan",12699
"2021-06-13","SUMATERA SELATAN","perempuan",12766
"2021-03-24","SUMATERA UTARA","perempuan",14076
"2021-03-28","SUMATERA UTARA","perempuan",14219
"2021-04-07","SUMATERA UTARA","perempuan",14589
"2021-04-12","SUMATERA UTARA","perempuan",14780
"2021-04-15","SUMATERA UTARA","perempuan",14890
"2021-04-16","SUMATERA UTARA","perempuan",14927
"2021-04-17","SUMATERA UTARA","perempuan",14960
"2021-04-18","SUMATERA UTARA","perempuan",14991
"2021-04-19","SUMATERA UTARA","perempuan",15028
"2021-04-20","SUMATERA UTARA","perempuan",15061
"2021-04-21","SUMATERA UTARA","perempuan",15093
"2021-04-22","SUMATERA UTARA","perempuan",15129
"2021-04-23","SUMATERA UTARA","perempuan",15162
"2021-04-24","SUMATERA UTARA","perempuan",15199
"2021-04-25","SUMATERA UTARA","perempuan",15228
"2021-04-26","SUMATERA UTARA","perempuan",15263
"2021-04-27","SUMATERA UTARA","perempuan",15289
"2021-04-30","SUMATERA UTARA","perempuan",15388
"2021-05-01","SUMATERA UTARA","perempuan",15414
"2021-05-02","SUMATERA UTARA","perempuan",15442
"2021-05-04","SUMATERA UTARA","perempuan",15499
"2021-05-06","SUMATERA UTARA","perempuan",15576
"2021-05-08","SUMATERA UTARA","perempuan",15682
"2021-05-10","SUMATERA UTARA","perempuan",15768
"2021-05-13","SUMATERA UTARA","perempuan",15882
"2021-05-14","SUMATERA UTARA","perempuan",15926
"2021-05-16","SUMATERA UTARA","perempuan",15999
"2021-05-19","SUMATERA UTARA","perempuan",16151
"2021-05-25","SUMATERA UTARA","perempuan",16431
"2021-05-26","SUMATERA UTARA","perempuan",16477
"2021-05-29","SUMATERA UTARA","perempuan",16622
"2021-05-31","SUMATERA UTARA","perempuan",16711
"2021-06-02","SUMATERA UTARA","perempuan",16821
"2021-06-10","SUMATERA UTARA","perempuan",17235
"2021-06-12","SUMATERA UTARA","perempuan",17338
"2021-06-13","SUMATERA UTARA","perempuan",17383
"2021-03-24","ACEH","tidak diketahui",19
"2021-03-28","ACEH","tidak diketahui",19
"2021-04-07","ACEH","tidak diketahui",19
"2021-04-12","ACEH","tidak diketahui",19
"2021-04-15","ACEH","tidak diketahui",19
"2021-04-16","ACEH","tidak diketahui",19
"2021-04-17","ACEH","tidak diketahui",19
"2021-04-18","ACEH","tidak diketahui",19
"2021-04-19","ACEH","tidak diketahui",19
"2021-04-20","ACEH","tidak diketahui",19
"2021-04-21","ACEH","tidak diketahui",19
"2021-04-22","ACEH","tidak diketahui",19
"2021-04-23","ACEH","tidak diketahui",20
"2021-04-24","ACEH","tidak diketahui",20
"2021-04-25","ACEH","tidak diketahui",20
"2021-04-26","ACEH","tidak diketahui",20
"2021-04-27","ACEH","tidak diketahui",20
"2021-04-30","ACEH","tidak diketahui",20
"2021-05-01","ACEH","tidak diketahui",20
"2021-05-02","ACEH","tidak diketahui",20
"2021-05-04","ACEH","tidak diketahui",20
"2021-05-06","ACEH","tidak diketahui",20
"2021-05-08","ACEH","tidak diketahui",20
"2021-05-10","ACEH","tidak diketahui",20
"2021-05-13","ACEH","tidak diketahui",20
"2021-05-14","ACEH","tidak diketahui",20
"2021-05-16","ACEH","tidak diketahui",20
"2021-05-19","ACEH","tidak diketahui",20
"2021-05-25","ACEH","tidak diketahui",20
"2021-05-26","ACEH","tidak diketahui",20
"2021-05-29","ACEH","tidak diketahui",20
"2021-05-31","ACEH","tidak diketahui",20
"2021-06-02","ACEH","tidak diketahui",20
"2021-06-10","ACEH","tidak diketahui",20
"2021-06-12","ACEH","tidak diketahui",20
"2021-06-13","ACEH","tidak diketahui",20
"2021-03-24","BALI","tidak diketahui",687
"2021-03-28","BALI","tidak diketahui",687
"2021-04-07","BALI","tidak diketahui",687
"2021-04-12","BALI","tidak diketahui",686
"2021-04-15","BALI","tidak diketahui",686
"2021-04-16","BALI","tidak diketahui",686
"2021-04-17","BALI","tidak diketahui",686
"2021-04-18","BALI","tidak diketahui",686
"2021-04-19","BALI","tidak diketahui",686
"2021-04-20","BALI","tidak diketahui",686
"2021-04-21","BALI","tidak diketahui",686
"2021-04-22","BALI","tidak diketahui",686
"2021-04-23","BALI","tidak diketahui",686
"2021-04-24","BALI","tidak diketahui",686
"2021-04-25","BALI","tidak diketahui",686
"2021-04-26","BALI","tidak diketahui",686
"2021-04-27","BALI","tidak diketahui",686
"2021-04-30","BALI","tidak diketahui",686
"2021-05-01","BALI","tidak diketahui",686
"2021-05-02","BALI","tidak diketahui",686
"2021-05-04","BALI","tidak diketahui",686
"2021-05-06","BALI","tidak diketahui",686
"2021-05-08","BALI","tidak diketahui",686
"2021-05-10","BALI","tidak diketahui",686
"2021-05-13","BALI","tidak diketahui",686
"2021-05-14","BALI","tidak diketahui",686
"2021-05-16","BALI","tidak diketahui",686
"2021-05-19","BALI","tidak diketahui",686
"2021-05-25","BALI","tidak diketahui",686
"2021-05-26","BALI","tidak diketahui",686
"2021-05-29","BALI","tidak diketahui",686
"2021-05-31","BALI","tidak diketahui",686
"2021-06-02","BALI","tidak diketahui",686
"2021-06-10","BALI","tidak diketahui",509
"2021-06-12","BALI","tidak diketahui",508
"2021-06-13","BALI","tidak diketahui",508
"2021-03-24","BANTEN","tidak diketahui",18
"2021-03-28","BANTEN","tidak diketahui",18
"2021-04-07","BANTEN","tidak diketahui",155
"2021-04-12","BANTEN","tidak diketahui",158
"2021-04-15","BANTEN","tidak diketahui",158
"2021-04-16","BANTEN","tidak diketahui",157
"2021-04-17","BANTEN","tidak diketahui",157
"2021-04-18","BANTEN","tidak diketahui",157
"2021-04-19","BANTEN","tidak diketahui",158
"2021-04-20","BANTEN","tidak diketahui",158
"2021-04-21","BANTEN","tidak diketahui",158
"2021-04-22","BANTEN","tidak diketahui",158
"2021-04-23","BANTEN","tidak diketahui",158
"2021-04-24","BANTEN","tidak diketahui",158
"2021-04-25","BANTEN","tidak diketahui",158
"2021-04-26","BANTEN","tidak diketahui",158
"2021-04-27","BANTEN","tidak diketahui",158
"2021-04-30","BANTEN","tidak diketahui",158
"2021-05-01","BANTEN","tidak diketahui",158
"2021-05-02","BANTEN","tidak diketahui",158
"2021-05-04","BANTEN","tidak diketahui",158
"2021-05-06","BANTEN","tidak diketahui",158
"2021-05-08","BANTEN","tidak diketahui",162
"2021-05-10","BANTEN","tidak diketahui",161
"2021-05-13","BANTEN","tidak diketahui",161
"2021-05-14","BANTEN","tidak diketahui",161
"2021-05-16","BANTEN","tidak diketahui",161
"2021-05-19","BANTEN","tidak diketahui",161
"2021-05-25","BANTEN","tidak diketahui",161
"2021-05-26","BANTEN","tidak diketahui",161
"2021-05-29","BANTEN","tidak diketahui",161
"2021-05-31","BANTEN","tidak diketahui",161
"2021-06-02","BANTEN","tidak diketahui",161
"2021-06-10","BANTEN","tidak diketahui",161
"2021-06-12","BANTEN","tidak diketahui",161
"2021-06-13","BANTEN","tidak diketahui",161
"2021-03-24","BENGKULU","tidak diketahui",82
"2021-03-28","BENGKULU","tidak diketahui",82
"2021-04-07","BENGKULU","tidak diketahui",82
"2021-04-12","BENGKULU","tidak diketahui",82
"2021-04-15","BENGKULU","tidak diketahui",82
"2021-04-16","BENGKULU","tidak diketahui",83
"2021-04-17","BENGKULU","tidak diketahui",83
"2021-04-18","BENGKULU","tidak diketahui",83
"2021-04-19","BENGKULU","tidak diketahui",83
"2021-04-20","BENGKULU","tidak diketahui",83
"2021-04-21","BENGKULU","tidak diketahui",83
"2021-04-22","BENGKULU","tidak diketahui",83
"2021-04-23","BENGKULU","tidak diketahui",91
"2021-04-24","BENGKULU","tidak diketahui",91
"2021-04-25","BENGKULU","tidak diketahui",91
"2021-04-26","BENGKULU","tidak diketahui",91
"2021-04-27","BENGKULU","tidak diketahui",92
